a, Fruling
2.566 , 417.256
2.567 , 417.253
2.568 , 417.25
2.569 , 417.247
2.57 , 417.243
2.571 , 417.24
2.572 , 417.237
2.573 , 417.234
2.574 , 417.231
2.575 , 417.228
2.576 , 417.224
2.577 , 417.221
2.578 , 417.218
2.579 , 417.215
2.58 , 417.212
2.581 , 417.209
2.582 , 417.206
2.583 , 417.202
2.584 , 417.199
2.585 , 417.196
2.586 , 417.193
2.587 , 417.19
2.588 , 417.187
2.589 , 417.184
2.59 , 417.181
2.591 , 417.178
2.592 , 417.175
2.593 , 417.171
2.594 , 417.168
2.595 , 417.165
2.596 , 417.162
2.597 , 417.159
2.598 , 417.156
2.599 , 417.153
2.6 , 417.15
2.601 , 417.147
2.602 , 417.144
2.603 , 417.141
2.604 , 417.138
2.605 , 417.135
2.606 , 417.132
2.607 , 417.129
2.608 , 417.126
2.609 , 417.123
2.61 , 417.12
2.611 , 417.117
2.612 , 417.114
2.613 , 417.111
2.614 , 417.108
2.615 , 417.105
2.616 , 417.102
2.617 , 417.099
2.618 , 417.096
2.619 , 417.093
2.62 , 417.09
2.621 , 417.088
2.622 , 417.085
2.623 , 417.082
2.624 , 417.079
2.625 , 417.076
2.626 , 417.073
2.627 , 417.07
2.628 , 417.067
2.629 , 417.064
2.63 , 417.061
2.631 , 417.058
2.632 , 417.056
2.633 , 417.053
2.634 , 417.05
2.635 , 417.047
2.636 , 417.044
2.637 , 417.041
2.638 , 417.038
2.639 , 417.036
2.64 , 417.033
2.641 , 417.03
2.642 , 417.027
2.643 , 417.024
2.644 , 417.021
2.645 , 417.019
2.646 , 417.016
2.647 , 417.013
2.648 , 417.01
2.649 , 417.007
2.65 , 417.005
2.651 , 417.002
2.652 , 416.999
2.653 , 416.996
2.654 , 416.993
2.655 , 416.991
2.656 , 416.988
2.657 , 416.985
2.658 , 416.982
2.659 , 416.98
2.66 , 416.977
2.661 , 416.974
2.662 , 416.971
2.663 , 416.969
2.664 , 416.966
2.665 , 416.963
